title,0
Lost Highway (1997) - IMDb,"[['first time'], [""'real"", 'story'], ['Lynch', 'matter', 'story', 'right'], ['Drive', 'informs', 'film'], ['satisfaction', 'view', 'Lynch', 'things', 'elements', 'language'], ['* SPOILERS *', 'MD', 'big clue', 'first few seconds', 'Fred', 'close-up', 'cigarette'], ['buzzing sound', 'light sweeps', 'face', 'room'], ['sound', 'jailhouse'], ['Fred', 'warily.Major premise', 'scene', 'Fred', 'last moments', 'life', 'last cigarette', 'chair'], ['fact', ""only 'real"", 'scene', 'film', 'everything', 'Fred', 'distorted recollection', 'rest', 'break fantasy', 'door', 'cell', 'Fred', 'awfulness of reality', 'buzz', 'sound', 'door intercom', 'point', 'personal flashback', 'story continues.The acting', 'dialogue', 'flashback'], ['Fred', 'recollection', 'way'], ['relationship with Renee', 'lots', 'suppressed rage'], ['undercurrents', 'background', 'credits', ""'Ominous drones"", 'significance', 'dialogue', 'party scene', 'several events', 'place', 'suspicions about Renee', 'Fred', 'eyes', 'lounge-lizard Andy'], [""'Mystery Man"", 'devil-figure', 'Fred', 'home'], ['custom'], ['figure', 'Fred', 'attempt', 'guilt onto someone', ""'devil"", 'devil', 'house'], ['personification of Fred', 'insanity', 'jealousy'], ['influences in Fred', 'life', 'flashback', 'progression', 'point', 'murder Renee'], ['reality', 'video', 'reality intrudes', 'few seconds', 'dismembered parts', 'wife'], ['subsequent trial and sentencing', 'blur', 'Fred', 'Death Row.Facing execution', 'real state', 'Fred', 'fantasy', 'fate', 'person', 'innocent', 'simple life', 'simple job', 'groovy', 'parents', 'girlfriend.The scenes', 'Fred', 'miraculous replacement', 'Lynch fantasy-made-real', 'dialogue', 'events comic-book'], ['fantasy world', 'character in MD.Although safe', 'new fantastical environment', 'Fred/Peter', 'danger', 'unlikely relationship', 'comic-book', 'gangster boss', 'Mr. Eddy'], ['gangster character', 'violent crazy man', 'fantasy mafia types', 'character in MD', 'bad break.Even', 'Peter', 'life', 'dealings with Eddy', 'grease-monkey relationship'], ['Fred', 'paranoia', 'danger', 'Peter', 'association with Fred', 'incarnation of Renee', 'damsel in distress', 'Alice.Except', 'Peter', 'life', 'Fred', 'paranoia', 'Alice', 'greedy psychotic', 'Peter', 'danger'], [""'Eye"", 'Duck', 'peripeteiac scene', 'Lynch', 'films', 'candidates', 'moment', 'Alice', 'gun', 'house'], ['tableau', 'Peter'], ['Fred/Peter fantasy', 'point', 'ruthlessness'], [], ['storyline', 'Alice', 'total control'], ['cabin', 'Fred', 'metamorphosis'], ['Alice disappears'], ['Mystery Man', 'Mr. Eddy', 'Fred'], ['fight', 'devil-figure', 'knife', 'Eddy/Dick Laurent', 'everything', 'Fred heads', 'highway with retribution', 'tail'], ['Things', 'escape fantasy', 'point', 'Fred', 'metamorphosis', 'film'], ['fantasy escape', 'death', 'Chair'], [], ['day someone', 'Mr. Lynch', 'rack', 'electrodes', 'nuts', 'line-by-line details', 'wonderful creations'], [], ['marvel']]"
Skyfall (2012) - IMDb,"[['film', 'era of Daniel Craig', 'James Bond'], [], ['performances', 'Craig', 'Dench and Bardem', 'prize'], ['action scenes', 'big issue', 'past Bond and M'], ['Sam Mendes', 'masterful job', 'installment of James Bond'], ['film', 'Danie Craig Sean Connolly']]"
Yojimbo (1961) - IMDb,"[['handful of directors', 'way Akira Kurosawa', 'handful'], ['opens', 'shot', 'ronin samurai', 'dusty road'], ['camera', 'samurai', 'Toshiro Mifune', 'face or expressions'], ['samurai'], ['Mifune', 'master', 'money'], ['Kurosawa', 'desperation', 'back', 'head', 'profile', 'memorable characters', 'cinema history'], ['film', 'many times', 'influential film', 'action genre'], ['Yojinbo', 'action', 'Kurosawa', 'time', 'characters and plot'], ['fact', 'masterless samurai', 'compassion for strangers', 'action movies'], ['Toshiro Mifune', 'lead role'], ['presence', 'film', 'camera'], ['film buffs', 'film', 'perfect example', 'director', 'actor with confidence', 'craft']]"
Interstellar (2014) - IMDb,"[['movie', 'hundreds', 'Godfather', 'Pulp fiction', 'green mile', 'pianist', 'Schindler', 'list', 'Rear window', 'shining', 'Alien'], ['space exploration', 'apocalyptic earth', 'emotions', 'tears', 'time manipulation', 'amazing visuals', 'music score', 'everything'], ['SHAME', 'oscar', 'experts']]"
North by Northwest (1959) - IMDb,"[['VERTIGO', 'nothing', 'Hitchcock', 'career', 'shame', 'following year', 'thriller genre', 'something', 'single-handedly create', 'spy movie'], ['Ian Fleming', 'author', 'James Bond novels', 'states', 'character', 'physical characteristics', 'personality of Cary Grant', 'added note'], ['James Bond film', 'dangerous villain', 'sidekick', 'woman', 'dubious nature', 'boss', 'dashing hero', 'lush locales', 'scene', 'powerful chases', 'danger.NORTH BY NORTHWEST', 'crucial difference', 'James Bond film', 'Alfred Hitchcock'], ['Bond films', 'action fluff', 'fluff', 'kind', 'franchise', 'gas', 'Hitchcock', 'master of subtext', 'suspense', 'memorable scenes', 'sexual tension', 'sexual innuendo', 'comedy', 'suspense'], ['feeling', 'chemistry of Eva Marie Saint', 'Cary Grant', 'Hitchcock veteran'], ['screen', 'dialog crackles', 'little gesture', 'lid', 'Ice Goddess role', 'wink'], ['course evolves', 'sort of man', 'mother', 'thumb', 'target', 'sinister plot', 'matters', 'own hands'], ['Hitchcock Everyman', 'Grant', 'stamp', 'role'], ['one', 'anyone', 'crop duster', 'movies', 'standout sequences', 'reassuring', 'last words', 'Eva Marie Saint', 'train'], ['NORTH BY NORTHWEST', 'Cary Grant.Easily', 'Hitchcock', 'films', 'peak', 'career', 'bracket', 'THE MAN WHO KNEW TOO MUCH', 'MARNIE'], ['Great', 'performances', 'map', 'Jesse Royce Landis', 'Grant', 'mother', 'James Mason', 'Phillip Vandamm', 'Martin Landau', 'Vandamm', 'protégée', 'Leo G Carroll', 'Professor'], ['Doreen Lang', 'movie as Grant', 'secretary', 'course', 'woman', 'Tippi Hedren', 'THE BIRDS', 'camera', 'face']]"
Jaws (1975) - IMDb,"[['first time', 'Jaws'], ['seat from start'], ['breath', 'experiences', 'love with movies'], ['first film', 'everything'], ['boat', 'gloomy cabin', 'people', 'everything', 'sea'], ['days', 'atmosphere', 'performances', 'film'], ['Spielberg', 'schmalz'], ['better.My vote', 'films', 'http', '//www.IMDb.com/list/mkjOKvqlSBs/Lesser-known Masterpieces', 'http', '//www.imdb.com/list/ls070242495/Favorite Low-Budget and B-Movies', 'http', '//www.imdb.com/list/ls054808375/Favorite TV-Shows', 'http', '//www.imdb.com/list/ls075552387/']]"
The Wages of Fear (1953) - IMDb,"[['movie', 'gritty story', 'ultra-real style', 'beauty', 'film', 'stunning effects'], ['world', 'way'], ['acting', 'Montand', 'Mario', 'jerky movements', 'intense impulses', 'Gallic savoir-faire', 'Charles Vanel', 'Jo', 'type of macho', 'screen', 'modern movie-makers'], ['rest', 'cast', 'camp chief', 'Luigi', 'Peter', 'Eyck as Bimba', 'Vera Clouzot', 'midst', 'hellhole', 'town', 'stuck'], ['Clouzot', 'directing', 'anyone', 'tension', 'scene elements'], ['trucks wheeze', 'grunt', 'movies', 'only comparison', 'Spielberg', 'early gem', 'Duel', 'Clouzot', 'automotive cinematics', 'Spielberg'], ['existentialism', 'characters', 'starkness', 'dilemma', 'grim', 'grimy scenery', 'cinematography', 'piece'], ['latter', 'movie', 'top rank', 'white shooting'], ['rise', 'rise'], ['tension', 'film'], ['final scene', 'ultra-realistic quality', 'own logic'], ['last word', 'anything'], ['mannerism of method acting', 'own triumphs', 'awareness of everyone', 'actors', 'audience', 'camera', 'directors'], ['actor', 'celebrity', 'potential artiste', 'conviction that actors', 'life people', 'outcome of living rough', 'imaginative lives', 'fame and fortune', 'celebrity', 'artificial corporate star-making incubator']]"
Mystic River (2003) - IMDb,"[['Matrix trilogy', 'great start', 'wall', 'story', 'players', 'murder mystery'], ['end', 'people', 'reason', 'murder motive', 'everyone feels', 'police', 'nothing'], ['Whoopty'], ['Ca', 'praise', 'film'], ['story', 'Penn', 'something', 'friend', 'childhood'], ['story of redemption', 'spin in order', 'film', 'life-affirming message', 'conclusions', 'people', ""raison d'être"", 'century cinema']]"
The King of Comedy (1982) - IMDb,"[['Martin Scorsese', 'Robert De Niro', 'different road', 'familiar places'], ['ride'], ['dark comedy', 'tradition of Pietro Germi', 'Mario Monicelli'], ['Scorsese', 'hands', 'something'], ['De Niro', 'unknown territory', 'panache', 'seasoned explorer'], ['Rupert Pupkin', 'Jay Leno', 'agent'], ['hunger', 'talent'], ['arrival', 'Jerry Lewis', 'house', 'invitation', 'girl', 'painful studies', 'modern humiliation', 'film'], ['horror'], ['King of Comedy', 'revival'], ['people'], [], ['De Niro']]"
Run Lola Run (1998) - IMDb,"[['Run Lola Run', 'riveting', 'heart', 'pavement', 'epic choose-your-own-adventure'], ['Written', 'Tom Tykwer', 'Run Lola Run', 'story', 'girl', 'Lola', 'phone call', 'longtime boyfriend', 'Manni'], ['Manni', 'mobster', 'marks'], ['Lola', 'desperate', 'life', 'money', 'noon', 'mobster', 'minutes', 'Manni', 'grocery store'], ['moment', 'movie', 'stories of Lola', 'trials', 'Manni', 'money', 'minutes', 'person', 'contact', 'lives', 'different forms', 'photo flash montages'], ['originality scale', 'film', 'ten'], ['Franka Potente', 'actress', 'flame-haired heroine', 'exceptional job'], ['first frame', 'film', 'action', 'adventure with breakneck speed', 'Lola right', 'end']]"
The Hurt Locker (2008) - IMDb,"[['movie', 'war movie', 'Black Hawk Down', 'Hurt Locker', 'something', 'war movies'], ['rapid-action combat scenes', 'oh-so-emotional mental breakdowns', 'soldiers', 'Hollywood', 'Platoon'], ['relationships of soldiers', 'intensity', 'living in Iraq– intensity', 'guns'], ['difference.The film', 'unique idea', 'U.S. Army Explosive Ordinance Disposal', 'EOD', 'team', 'potential bombs', 'concept', 'fast-action war theme', 'backseat', 'dramatic intensity', 'team members', 'escapades and arguments'], ['survival', 'time', 'calm', 'feeling', 'ever-present suspense'], ['exceptional editing', 'such constant energy and pace'], ['Quick transitions', 'dull moment', 'audience', 'middle', 'action'], ['director Kathryn Bigelow', 'amazing cinematography', 'thanks', 'Barry Ackroyd', 'United', 'shaky hand-held-cam', 'zoom work'], ['turn-off', 'shaky cam', 'look', 'purpose', 'documentary-like feel', 'films', 'one.The interaction', 'soldiers', 'key point', 'film', 'entire project'], ['main characters', 'point', 'several others', 'way'], ['character', 'breakdown', 'scene of war', 'films like Jarhead', 'Hurt Locker', 'viewer', 'world', 'characters', 'forces', 'them–', 'way'], ['difference', 'quality'], ['anyone', 'recognition', 'acting', 'Jeremy Renner', 'performance as Staff Sergeant William James'], ['performance', 'bits of humor', 'disbelief', 'point', 'sympathetic tear', 'exasperation', 'scene'], ['characters', 'film', 'constant reminders', 'soldiers', 'people in war situations', 'purpose home'], ['Anthony Mackie', 'Brian Geraghty', 'own roles and share', 'great chemistry', 'Renner'], ['relationships', 'stereotyped guidelines', 'interactions'], ['billing', 'Guy Pearce', 'Ralph Fiennes', 'solid performances', 'Hurt Locker', 'movie', 'edge', 'seat', 'whole way', 'cinematographic punch', 'Hollywood action scenes', 'special effects'], ['storyline', 'certain little details', 'war vets', 'well-rounded characters'], ['heart', 'good while', 'credits roll', 'period of time'], ['design and execution', 'you.', 'Motion Picture Underground']]"
Rear Window (1954) - IMDb,"[['signs'], ['day'], ['Hitchcock', 'films'], ['Marriage', 'theme and murder', 'hook'], ['James Stewart'], ['contradictions', 'character', 'someone'], ['Thelma Ritter', 'practicality', 'rant', 'effect of intelligence'], ['Grace Kelly', 'scene', 'character', 'dream'], ['sort of dream', 'killer', 'balcony', 'film memories'], ['film']]"
All the President's Men (1976) - IMDb,"[['June', 'Presiden', 'Men', 'film', 'historical document'], ['Washington Post', 'alarm signs'], ['Alan J Pakula', 'directors', 'generation'], ['Jane Fonda', 'AFI Lifetime Achievement Award', 'Alan J Pakula', 'Fred Astaire'], ['chemistry between Robert Redford', 'Dustin Hoffman', 'times', 'romantic comedy', 'warts'], ['Astonishing'], ['Hal Holbrook', 'Deep Throat', 'feeling', 'thriller', 'incredible story'], ['story', 'nervousness', 'bit of impatience', 'justice']]"
Sicario (2015) - IMDb,"[['Sicario'], ['first time', 'last week', 'excuse', 'idiot'], ['nothing', 'amazing things', 'minutes', 'movie'], ['Sicario', 'action/thrillers', 'decade'], ['Director Denis Villeneuve', 'much suspense and intensity', 'minutes', 'times'], ['Needless', 'fingernails', 'movie'], ['plot', 'FBI', 'shady people', 'drug cartel'], ['Blunt', 'FBI agent', 'fight', 'movie', 'audience'], ['plenty', 'hell'], ['moments', 'sense of anyone', 'true motivations', 'end'], ['performances', 'dialogue', 'main reason', 'movie', 'Villeneuve'], ['help', 'striking cinematography', 'brilliant score', 'atmospheric thrillers', 'history', 'genre'], ['Sicario', 'please', 'mistake', 'ASAP']]"
The Conjuring (2013) - IMDb,"[['horror fan'], ['Sinister', 'skin'], ['James Wan', 'films', 'first Saw', 'Insidious', 'damn', 'ghost story', 'reviews', 'movie kinda', 'momentum', 'act.The Conjuring', 'tense than Insidious'], ['limb', 'horror movies', 'years'], ['rule of horror film making', 'bad guy', 'audience'], ['movie', 'suspense', 'water bottle', 'screen from sheer terror', 'scare'], ['jump scares', 'movie', 'R rating', 'blood', 'sex', 'profanity', 'terror', 'movie', 'movie', 'film', 'masterpiece'], ['script', 'direction', 'style', 'tone', 'top notch'], ['Wan', 'camera-work', 'movies'], ['choice', 'movie', 'stroke of genius'], ['story'], ['style film making', 'costuming', 'hair styling', 'great throwback', 'likes', 'Exorcist', 'Amityville Horror.Though', 'flaws', 'repetitiveness', 'resolution', 'way'], ['horror movie', 'movie', 'flaws'], ['horror movie'], ['James Wan', 'Conjuring', 'horror movies', 'long time', 'long time', 'movie', 'badly.10/10', 'amazing theater', 'experience']]"
Prisoners (2013) - IMDb,"[['someone', 'prisoner', 'someone behind bars'], ['physical prison', 'prisoner', 'someone'], ['movie'], ['actors'], ['Gyllenhalls characters', 'place', 'beginning', 'cardboard cutout'], ['movie progresses.Still', 'row seat', 'Hugh Jackman'], ['female', 'role', 'much time', 'story'], [], ['description of entertainment', 'filmmaker', 'movie'], ['dramas', '....', 'grey areas', 'everyone', 'friends'], ['movie', 'other way', 'book'], ['Superb movie']]"
Mad Max: Fury Road (2015) - IMDb,"[['George Miller', 'live-action filmmaking', 'action films', 'screen'], ['Max', 'Fury Road', 'right ways.For', 'original films', 'love', 'film'], ['Tom Hardy', 'reigns', 'time', 'Max', 'man', 'few words', 'world'], ['Charlize Theron', 'Imperator Furiosa', 'woman', 'redemption', 'wives', 'escape', 'film', 'film', 'release', 'action film', 'solid narrative and motive', 'case'], ['film', '%', 'run-time with action sequences', 'way', 'humanity', 'characters', 'Miller', 'life'], ['emotional moments'], ['Theron', 'character'], ['story something'], [], ['film', 'action', 'solid narrative.Now', 'action sequences'], ['jaw-dropping'], ['George Miller', 'action set-pieces'], ['thing', 'action', 'film', 'good majority', 'action films today', 'action', 'character', 'make', 'affect'], [], ['action'], [], ['thanks', 'use', 'practical effects', 'stunt work', 'stunning cinematography'], ['Max', 'Fury Road', 'standard for action films'], ['action film', '21st century'], [], ['George Miller', 'action films', 'new ideas', 'table'], ['time', 'theater', 'long time', 'appreciation', 'ridiculousness', 'eyes'], ['film', 'big smile', 'face']]"
We Need to Talk About Kevin (2011) - IMDb,"[['film', 'days', 'movies'], ['use of sound', 'camera work', 'stand on end'], ['second time', 'sense', 'opening scenes', 'criticism', 'testament', 'intellect', 'emotional power', 'film', 'member of cast', 'crew'], ['Sadness', 'joy', 'pain', 'nostalgia', 'elation and confusion', 'fraction', 'feelings', 'roller-coaster provokes', 'audience', 'sheer awe', 'seconds of breathless silence', 'screen', 'credits', 'eruption of applause', '....... Astounding']]"
Inception (2010) - IMDb,"[['time', 'movie'], ['mind', 'moment', 'many thoughts'], ['someone', 'dream', 'Christopher Nolan', 'characteristic of dream', 'big screen'], ['rumour', 'Nolan', 'years', 'script of Inception'], ['opinion', 'achievement', 'brilliant writer-director career'], ['conclusion', 'benchmark of Nolan', 'remarkable works', 'Memento', 'first signature', 'cinema history', 'mind-bending film'], ['level of Inception.The Prestige', 'Nolan', 'spirit', 'Batman Trilogy', 'superhero saga', 'time', 'peak', 'Dark Knight', 'doubt', 'masterpiece'], ['time', 'Heath Ledger', 'spotlights', 'Joker.Then', 'Inception', 'Nolan', 'single detail', 'work', 'way'], ['multi-layered storyline', 'complexity'], ['visual aspect', 'everything', 'impeccable cross-cutting', 'movie', 'Nolan', 'nonlinear story-telling', 'cinematography work', 'imaginative visual-effects', 'life', 'scenes', 'audience', 'mind', 'long time', 'city bending', 'Paris', 'zero-gravity fight', 'limbo'], ['addition', 'Nolan', 'cast ensemble', 'messages.Later', 'Interstellar'], ['cinematography and visual-effects', 'film', 'level of Inception'], ['SPOILERS'], ['movie', 'reading', 'following paragraphs', 'ton of spoilers', 'world', 'technology', 'people', 'share dream'], ['world', 'new kind', 'corporate spy', 'extractors', 'technology', 'target', 'extract valuable information', 'dream world'], ['hero Mr Cobb', 'Leonardo DiCaprio', 'well-known extractor', 'partner Arthur', 'Joseph Gordon-Levitt', 'powerful businessman', 'Mr Saito', 'Ken Watanabe', 'impossible mission', 'something', 'one', 'steeling', 'plant', 'idea', 'person', 'inception'], ['return', 'Saito', 'something', 'Cobb', 'ticket', 'home', 'children', 'homicide charge'], ['Cobb and Arthur', 'team', 'mission', 'Eames', 'Tom Hardy', 'identity forger', 'Yusuf', 'chemist', 'dream', 'dream', 'Ariadne', 'Ellen Page', 'role', 'success', 'mission'], ['target', 'Robert Fischer', 'Cillian Murphy', 'son', 'heir of Saito', 'competitor', 'Maurice Fischer'], ['goal', 'seed', 'idea', 'mind', 'father', 'business', 'team', 'Saito as visitor', 'mission', 'result of inception'], ['team', 'deeper', 'deeper into Fischer', 'mind', 'dark of Cobb', 'past', 'hero', 'expert of inception', 'desperate motivation', 'insane mission.The movie', 'inception mission', 'struggle', 'way', 'maze of life'], ['Cobb', 'case', 'maze of dreams', 'memories', 'wife Mal', 'Marion Cotillard', 'regrets'], ['death', 'love wife', 'present', 'team', 'dream', 'form', 'ghostly wife', 'mission'], ['movie', 'layers', 'story', 'scene', 'perfect sense'], [], ['movie endings', 'cinema history'], ['Did Cobb', 'Mr Saito', 'limbo', 'bring', 'mission', 'children', 'real world'], ['dream world', 'last scene', 'big dream'], ['question', 'matter', 'first layer', 'story', 'result of inception mission'], ['story', 'deeper layer', 'journey for Cobb', 'feeling of guilt', 'meaning', 'life', 'job'], ['Cobb', 'spinning top', 'kids'], ['haunting past', 'matters'], ['dream or reality', 'importance'], ['point of view', 'maze', 'life'], ['short lines', 'cast', 'Leo', 'justice', 'main character', 'success', 'leap', 'roles in Shutter Island', 'Blood Diamond.Joseph Gordon-Levitt', 'fact', 'astounding fight scene', 'movie', 'zero-gravity sequence', 'something', 'Ken Watanabe', 'performance', 'powerful man', 'crazy mission'], ['Tom Hardy', 'character', 'memorable moment', 'lot', 'screen time.Ellen Page', 'cleverness', 'keenness', 'brilliant architect'], ['lot of charms', 'acting.Cillian Murphy', 'great job'], ['target', 'inception mission', 'character Robert Fischer', 'end', 'hero Cobb'], ['way', 'own maze'], ['Cobb', 'painful past', 'late wife', 'Fischer', 'grand shadow', 'lack of recognition', 'late dad.Last', 'one', 'Marion'], ['Mal', 'way', 'eyes'], ['remarkable character', 'movie']]"
